7.600E-02 0.000E+00
7.680E-02 2.465E+10
7.760E-02 8.215E+09
7.840E-02 1.643E+10
7.920E-02 1.643E+10
8.000E-02 5.751E+10
8.080E-02 0.000E+00
8.160E-02 0.000E+00
8.240E-02 1.643E+10
8.320E-02 2.465E+10
8.400E-02 0.000E+00
8.480E-02 0.000E+00
8.560E-02 1.643E+10
8.640E-02 0.000E+00
8.720E-02 1.643E+10
8.800E-02 8.215E+09
8.880E-02 8.215E+09
8.960E-02 0.000E+00
9.040E-02 8.215E+09
9.120E-02 0.000E+00
9.200E-02 0.000E+00
9.280E-02 0.000E+00
9.360E-02 1.643E+10
9.440E-02 0.000E+00
9.520E-02 0.000E+00
9.600E-02 1.643E+10
9.680E-02 8.215E+09
9.760E-02 0.000E+00
9.840E-02 2.465E+10
9.920E-02 0.000E+00
1.000E-01 5.093E+11
1.545E-01 2.054E+11
2.090E-01 1.150E+11
2.635E-01 3.286E+10
3.180E-01 1.643E+10
3.725E-01 0.000E+00
4.270E-01 0.000E+00
4.815E-01 0.000E+00
5.360E-01 0.000E+00
5.905E-01 0.000E+00
6.450E-01 0.000E+00
6.995E-01 0.000E+00
7.540E-01 0.000E+00
8.085E-01 0.000E+00
8.630E-01 0.000E+00
9.175E-01 0.000E+00
9.720E-01 0.000E+00
1.026E+00 0.000E+00
1.081E+00 0.000E+00
1.135E+00 0.000E+00
1.190E+00 0.000E+00
1.244E+00 0.000E+00
1.299E+00 0.000E+00
1.353E+00 0.000E+00
1.408E+00 0.000E+00
1.462E+00 0.000E+00
1.517E+00 0.000E+00
1.571E+00 0.000E+00
1.626E+00 0.000E+00
1.681E+00 0.000E+00
1.735E+00 0.000E+00
1.790E+00 0.000E+00
1.844E+00 0.000E+00
1.899E+00 0.000E+00
1.953E+00 0.000E+00
2.007E+00 0.000E+00
2.062E+00 0.000E+00
2.116E+00 0.000E+00
2.171E+00 0.000E+00
2.225E+00 0.000E+00
2.280E+00 0.000E+00
2.334E+00 0.000E+00
2.389E+00 0.000E+00
2.443E+00 0.000E+00
2.498E+00 0.000E+00
2.553E+00 0.000E+00
2.607E+00 0.000E+00
2.662E+00 0.000E+00
2.716E+00 0.000E+00
2.771E+00 0.000E+00
2.825E+00 0.000E+00
2.880E+00 0.000E+00
2.934E+00 0.000E+00
2.989E+00 0.000E+00
3.043E+00 0.000E+00
3.098E+00 0.000E+00
3.152E+00 0.000E+00
3.207E+00 0.000E+00
3.261E+00 0.000E+00
3.316E+00 0.000E+00
3.370E+00 0.000E+00
3.425E+00 0.000E+00
3.479E+00 0.000E+00
3.534E+00 0.000E+00
3.588E+00 0.000E+00
3.643E+00 0.000E+00
3.697E+00 0.000E+00
3.752E+00 0.000E+00
3.806E+00 0.000E+00
3.861E+00 0.000E+00
3.915E+00 0.000E+00
3.970E+00 0.000E+00
4.024E+00 0.000E+00
4.078E+00 0.000E+00
4.133E+00 0.000E+00
4.188E+00 0.000E+00
4.242E+00 0.000E+00
4.296E+00 0.000E+00
4.351E+00 0.000E+00
4.405E+00 0.000E+00
4.460E+00 0.000E+00
4.514E+00 0.000E+00
4.569E+00 0.000E+00
4.623E+00 0.000E+00
4.678E+00 0.000E+00
4.732E+00 0.000E+00
4.787E+00 0.000E+00
4.841E+00 0.000E+00
4.896E+00 0.000E+00
4.950E+00 0.000E+00
5.005E+00 0.000E+00
5.059E+00 0.000E+00
5.114E+00 0.000E+00
5.168E+00 0.000E+00
5.223E+00 0.000E+00
5.277E+00 0.000E+00
5.332E+00 0.000E+00
5.386E+00 0.000E+00
5.441E+00 0.000E+00
5.495E+00 0.000E+00
5.550E+00 0.000E+00
5.604E+00 0.000E+00
5.659E+00 0.000E+00
5.713E+00 0.000E+00
5.768E+00 0.000E+00
5.822E+00 0.000E+00
5.877E+00 0.000E+00
5.931E+00 0.000E+00
5.986E+00 0.000E+00
6.040E+00 0.000E+00
6.095E+00 0.000E+00
6.149E+00 0.000E+00
6.204E+00 0.000E+00
6.258E+00 0.000E+00
6.313E+00 0.000E+00
6.367E+00 0.000E+00
6.422E+00 0.000E+00
6.476E+00 0.000E+00
6.531E+00 0.000E+00
6.585E+00 0.000E+00
6.640E+00 0.000E+00
6.694E+00 0.000E+00
6.749E+00 0.000E+00
6.803E+00 0.000E+00
6.858E+00 0.000E+00
6.912E+00 0.000E+00
6.967E+00 0.000E+00
7.021E+00 0.000E+00
7.076E+00 0.000E+00
7.130E+00 0.000E+00
7.185E+00 0.000E+00
7.239E+00 0.000E+00
7.294E+00 0.000E+00
7.348E+00 0.000E+00
7.403E+00 0.000E+00
7.457E+00 0.000E+00
7.512E+00 0.000E+00
7.566E+00 0.000E+00
7.621E+00 0.000E+00
7.675E+00 0.000E+00
7.730E+00 0.000E+00
7.784E+00 0.000E+00
7.839E+00 0.000E+00
7.893E+00 0.000E+00
7.948E+00 0.000E+00
8.002E+00 0.000E+00
8.057E+00 0.000E+00
8.111E+00 0.000E+00
8.166E+00 0.000E+00
8.220E+00 0.000E+00
8.275E+00 0.000E+00
8.329E+00 0.000E+00
8.384E+00 0.000E+00
8.438E+00 0.000E+00
8.493E+00 0.000E+00
8.547E+00 0.000E+00
8.602E+00 0.000E+00
8.656E+00 0.000E+00
8.711E+00 0.000E+00
8.765E+00 0.000E+00
8.820E+00 0.000E+00
8.874E+00 0.000E+00
8.929E+00 0.000E+00
8.983E+00 0.000E+00
9.038E+00 0.000E+00
9.092E+00 0.000E+00
9.147E+00 0.000E+00
9.201E+00 0.000E+00
9.256E+00 0.000E+00
9.310E+00 0.000E+00
9.365E+00 0.000E+00
9.419E+00 0.000E+00
9.474E+00 0.000E+00
9.528E+00 0.000E+00
9.583E+00 0.000E+00
9.637E+00 0.000E+00
9.692E+00 0.000E+00
9.746E+00 0.000E+00
9.801E+00 0.000E+00
9.855E+00 0.000E+00
9.910E+00 0.000E+00
9.964E+00 0.000E+00
1.002E+01 0.000E+00
1.007E+01 0.000E+00
1.013E+01 0.000E+00
1.018E+01 0.000E+00
1.024E+01 0.000E+00
1.029E+01 0.000E+00
1.035E+01 0.000E+00
1.040E+01 0.000E+00
1.046E+01 0.000E+00
1.051E+01 0.000E+00
1.056E+01 0.000E+00
1.062E+01 0.000E+00
1.067E+01 0.000E+00
1.073E+01 0.000E+00
1.078E+01 0.000E+00
1.084E+01 0.000E+00
1.089E+01 0.000E+00
1.095E+01 0.000E+00
